cc,desciel,dh,dirvienc,dirvieng,dloc,ides,idmun,lat,lon,ndia,nes,nmun,prec,probprec,raf,tmax,tmin,velvien,day
2.16,Despejado,6,Este,92.65,20220530T00,32,24,22.2722,-101.9866,2,Zacatecas,Loreto,0.0,0.0,53.7,31.4,14.05,18.57,2022-05-30
5.63,Despejado,6,Este,82.7,20220531T00,32,24,22.2722,-101.9866,3,Zacatecas,Loreto,0.0,0.0,51.05,29.61,13.46,21.35,2022-05-31
34.89,Medio nublado,6,Este,109.43,20220528T00,32,25,22.4325,-102.2492,0,Zacatecas,Luis Moya,0.0,0.0,48.85,29.86,14.31,17.41,2022-05-28
39.8,Medio nublado,6,Este,101.63,20220529T00,32,25,22.4325,-102.2492,1,Zacatecas,Luis Moya,0.0,0.0,48.96,30.15,15.8,12.55,2022-05-29
2.87,Despejado,6,Este,99.79,20220530T00,32,25,22.4325,-102.2492,2,Zacatecas,Luis Moya,0.0,0.0,53.3,32.16,14.47,15.38,2022-05-30
2.74,Despejado,6,Este,92.11,20220531T00,32,25,22.4325,-102.2492,3,Zacatecas,Luis Moya,0.0,0.0,50.64,30.18,13.9,18.93,2022-05-31
11.53,Poco nuboso,6,Este,106.21,20220528T00,32,26,24.6381,-101.555,0,Zacatecas,Mazapil,0.0,0.0,58.0,31.72,15.0,14.5,2022-05-28
37.67,Medio nublado,6,Sureste,122.45,20220529T00,32,26,24.6381,-101.555,1,Zacatecas,Mazapil,0.75,42.53,52.28,31.99,15.85,11.03,2022-05-29
20.58,Poco nuboso,6,Este,109.96,20220530T00,32,26,24.6381,-101.555,2,Zacatecas,Mazapil,0.8,22.49,59.34,33.2,15.21,14.96,2022-05-30
4.13,Despejado,6,Este,99.92,20220531T00,32,26,24.6381,-101.555,3,Zacatecas,Mazapil,0.36,7.0,61.2,32.39,13.99,19.4,2022-05-31
3.47,Despejado,6,Sureste,124.23,20220528T00,32,27,24.8317,-101.6422,0,Zacatecas,Melchor Ocampo,0.0,0.0,42.9,33.31,16.67,11.87,2022-05-28
37.67,Medio nublado,6,Sureste,146.42,20220529T00,32,27,24.8317,-101.6422,1,Zacatecas,Melchor Ocampo,0.41,35.8,36.64,33.71,17.45,9.97,2022-05-29
19.66,Poco nuboso,6,Sureste,128.37,20220530T00,32,27,24.8317,-101.6422,2,Zacatecas,Melchor Ocampo,0.34,6.96,40.4,34.62,16.99,11.48,2022-05-30
2.09,Despejado,6,Este,89.2,20220531T00,32,27,24.8317,-101.6422,3,Zacatecas,Melchor Ocampo,0.1,28.91,47.2,33.68,15.34,15.08,2022-05-31
84.87,Cielo cubierto,7,Sur,199.61,20220528T00,8,39,27.0025,-105.0331,0,Chihuahua,López,1.59,36.67,70.6,34.36,20.84,16.93,2022-05-28
37.97,Medio nublado,7,Sur,191.41,20220529T00,8,39,27.0025,-105.0331,1,Chihuahua,López,0.01,0.0,55.75,34.13,20.02,13.96,2022-05-29
0.57,Despejado,7,Sureste,135.02,20220530T00,8,39,27.0025,-105.0331,2,Chihuahua,López,0.0,0.0,56.55,35.31,22.44,12.83,2022-05-30
1.11,Despejado,7,Sureste,112.79,20220531T00,8,39,27.0025,-105.0331,3,Chihuahua,López,0.0,0.0,62.02,35.73,21.5,18.5,2022-05-31
54.72,Cielo nublado,6,Este,83.01,20220528T00,32,28,21.2167,-103.3629,0,Zacatecas,Mezquital del Oro,0.0,0.0,42.5,35.33,15.86,8.44,2022-05-28
37.42,Medio nublado,6,Suroeste,212.35,20220529T00,32,28,21.2167,-103.3629,1,Zacatecas,Mezquital del Oro,0.91,46.58,32.72,35.3,15.09,7.69,2022-05-29
23.31,Poco nuboso,6,Suroeste,234.71,20220530T00,32,28,21.2167,-103.3629,2,Zacatecas,Mezquital del Oro,0.39,25.26,23.86,34.62,15.31,7.43,2022-05-30
31.46,Medio nublado,6,Este,94.16,20220531T00,32,28,21.2167,-103.3629,3,Zacatecas,Mezquital del Oro,1.16,95.0,43.2,35.86,16.58,8.53,2022-05-31
43.11,Medio nublado,6,Sureste,134.89,20220528T00,32,29,24.2944,-103.4514,0,Zacatecas,Miguel Auza,0.21,11.97,47.6,31.07,14.64,11.93,2022-05-28
54.36,Cielo nublado,6,Suroeste,203.18,20220529T00,32,29,24.2944,-103.4514,1,Zacatecas,Miguel Auza,4.42,81.05,44.0,29.94,13.58,12.68,2022-05-29
25.3,Medio nublado,6,Sureste,116.29,20220530T00,32,29,24.2944,-103.4514,2,Zacatecas,Miguel Auza,0.28,11.97,39.71,31.39,14.24,12.29,2022-05-30
8.08,Despejado,6,Este,102.8,20220531T00,32,29,24.2944,-103.4514,3,Zacatecas,Miguel Auza,1.22,38.29,61.33,30.98,13.54,19.08,2022-05-31
55.78,Cielo nublado,6,Este,89.94,20220528T00,32,30,21.922,-103.314,0,Zacatecas,Momax,0.0,0.0,39.72,34.08,11.54,10.15,2022-05-28
51.45,Cielo nublado,6,Sur,173.72,20220529T00,32,30,21.922,-103.314,1,Zacatecas,Momax,1.48,10.0,35.97,33.87,10.92,7.89,2022-05-29
43.91,Medio nublado,6,Sur,195.51,20220530T00,32,30,21.922,-103.314,2,Zacatecas,Momax,0.63,3.33,30.15,33.15,10.74,7.2,2022-05-30
12.35,Poco nuboso,6,Este,86.41,20220531T00,32,30,21.922,-103.314,3,Zacatecas,Momax,0.02,0.0,49.07,34.57,11.13,11.59,2022-05-31
59.44,Cielo nublado,6,Sureste,121.44,20220528T00,32,31,22.3028,-103.5616,0,Zacatecas,Monte Escobedo,0.12,0.0,28.05,32.83,10.97,10.09,2022-05-28
56.27,Cielo nublado,6,Sur,198.62,20220529T00,32,31,22.3028,-103.5616,1,Zacatecas,Monte Escobedo,11.51,95.0,55.2,32.6,10.91,11.04,2022-05-29
33.41,Medio nublado,6,Sur,180.92,20220530T00,32,31,22.3028,-103.5616,2,Zacatecas,Monte Escobedo,1.98,44.64,35.22,30.93,11.14,8.09,2022-05-30
6.69,Despejado,6,Este,86.7,20220531T00,32,31,22.3028,-103.5616,3,Zacatecas,Monte Escobedo,0.0,45.73,50.84,33.37,11.86,13.4,2022-05-31
23.79,Poco nuboso,6,Este,91.29,20220528T00,32,32,22.8622,-102.6095,0,Zacatecas,Morelos,0.0,0.0,50.57,25.32,13.24,16.57,2022-05-28
48.14,Medio nublado,6,Sur,161.89,20220529T00,32,32,22.8622,-102.6095,1,Zacatecas,Morelos,0.16,20.0,40.66,25.46,14.42,11.32,2022-05-29
14.48,Poco nuboso,6,Este,93.6,20220530T00,32,32,22.8622,-102.6095,2,Zacatecas,Morelos,0.0,0.0,48.76,27.8,13.13,14.02,2022-05-30
1.9,Despejado,6,Este,97.26,20220531T00,32,32,22.8622,-102.6095,3,Zacatecas,Morelos,0.0,0.0,55.5,25.09,12.46,21.89,2022-05-31
51.7,Cielo nublado,6,Noreste,62.01,20220528T00,32,33,21.2656,-103.1657,0,Zacatecas,Moyahua de Estrada,0.0,0.0,46.6,35.01,15.38,10.64,2022-05-28
39.58,Medio nublado,6,Sur,184.63,20220529T00,32,33,21.2656,-103.1657,1,Zacatecas,Moyahua de Estrada,0.56,16.67,31.88,35.46,14.76,6.86,2022-05-29
25.03,Medio nublado,6,Suroeste,206.33,20220530T00,32,33,21.2656,-103.1657,2,Zacatecas,Moyahua de Estrada,0.27,16.67,23.74,35.04,14.75,6.7,2022-05-30
27.78,Medio nublado,6,Noreste,65.14,20220531T00,32,33,21.2656,-103.1657,3,Zacatecas,Moyahua de Estrada,1.55,95.0,41.21,35.33,15.71,10.6,2022-05-31
43.36,Medio nublado,6,Este,67.65,20220528T00,32,34,21.3633,-102.8472,0,Zacatecas,Nochistlán de Mejía,0.0,0.0,49.2,33.72,12.95,13.78,2022-05-28
40.66,Medio nublado,6,Sur,158.36,20220529T00,32,34,21.3633,-102.8472,1,Zacatecas,Nochistlán de Mejía,0.11,0.0,24.92,34.6,12.85,8.85,2022-05-29
28.42,Medio nublado,6,Sureste,132.23,20220530T00,32,34,21.3633,-102.8472,2,Zacatecas,Nochistlán de Mejía,0.14,0.0,23.61,34.38,11.88,8.48,2022-05-30
29.69,Medio nublado,6,Noreste,65.29,20220531T00,32,34,21.3633,-102.8472,3,Zacatecas,Nochistlán de Mejía,2.71,91.38,42.45,33.93,12.38,12.81,2022-05-31
44.23,Medio nublado,6,Este,98.34,20220528T00,32,35,22.4427,-101.9089,0,Zacatecas,Noria de Ángeles,0.0,0.0,48.22,28.79,13.47,18.53,2022-05-28
36.58,Medio nublado,6,Este,80.33,20220529T00,32,35,22.4427,-101.9089,1,Zacatecas,Noria de Ángeles,0.0,0.0,51.11,29.95,15.11,13.95,2022-05-29
1.44,Despejado,6,Este,92.49,20220530T00,32,35,22.4427,-101.9089,2,Zacatecas,Noria de Ángeles,0.0,0.0,51.52,31.21,13.85,19.08,2022-05-30
5.57,Despejado,6,Este,83.73,20220531T00,32,35,22.4427,-101.9089,3,Zacatecas,Noria de Ángeles,0.0,0.0,51.89,29.34,13.1,22.45,2022-05-31
32.24,Medio nublado,6,Este,105.3,20220528T00,32,36,22.572,-102.2529,0,Zacatecas,Ojocaliente,0.0,0.0,48.07,29.52,14.06,17.81,2022-05-28
41.66,Medio nublado,6,Este,109.94,20220529T00,32,36,22.572,-102.2529,1,Zacatecas,Ojocaliente,0.0,0.0,49.51,29.78,15.5,12.88,2022-05-29
2.4,Despejado,6,Este,99.09,20220530T00,32,36,22.572,-102.2529,2,Zacatecas,Ojocaliente,0.0,0.0,53.15,31.96,14.13,16.87,2022-05-30
2.43,Despejado,6,Este,93.02,20220531T00,32,36,22.572,-102.2529,3,Zacatecas,Ojocaliente,0.0,0.0,54.56,29.66,13.52,21.19,2022-05-31
17.6,Poco nuboso,6,Este,93.62,20220528T00,32,37,22.876,-102.5409,0,Zacatecas,Pánuco,0.0,0.0,54.75,27.93,14.21,17.56,2022-05-28
42.09,Medio nublado,6,Sur,166.6,20220529T00,32,37,22.876,-102.5409,1,Zacatecas,Pánuco,0.28,3.81,47.09,28.33,15.46,12.34,2022-05-29
15.59,Poco nuboso,6,Este,101.77,20220530T00,32,37,22.876,-102.5409,2,Zacatecas,Pánuco,0.04,0.0,57.22,30.9,13.77,16.81,2022-05-30
1.61,Despejado,6,Este,105.72,20220531T00,32,37,22.876,-102.5409,3,Zacatecas,Pánuco,0.0,0.0,59.02,27.79,13.44,24.05,2022-05-31
4.89,Despejado,7,Sur,189.68,20220528T00,8,40,29.19,-108.1414,0,Chihuahua,Madera,0.0,0.0,60.3,31.25,8.89,17.0,2022-05-28
10.09,Poco nuboso,7,Suroeste,239.46,20220529T00,8,40,29.19,-108.1414,1,Chihuahua,Madera,0.0,0.0,62.3,29.49,8.06,19.76,2022-05-29
0.03,Despejado,7,Sur,180.79,20220530T00,8,40,29.19,-108.1414,2,Chihuahua,Madera,0.0,0.0,49.0,28.96,9.37,13.63,2022-05-30
19.88,Poco nuboso,7,Sur,167.77,20220531T00,8,40,29.19,-108.1414,3,Chihuahua,Madera,0.0,0.0,39.6,32.7,12.91,10.34,2022-05-31
35.15,Medio nublado,6,Este,93.08,20220528T00,32,38,22.2988,-101.5752,0,Zacatecas,Pinos,0.0,0.0,50.0,27.89,11.25,18.25,2022-05-28
33.43,Medio nublado,6,Este,90.01,20220529T00,32,38,22.2988,-101.5752,1,Zacatecas,Pinos,0.0,0.0,50.9,29.22,12.87,14.37,2022-05-29
5.7,Despejado,6,Este,82.53,20220530T00,32,38,22.2988,-101.5752,2,Zacatecas,Pinos,0.15,0.0,50.95,29.71,13.22,19.95,2022-05-30
16.46,Poco nuboso,6,Este,74.46,20220531T00,32,38,22.2988,-101.5752,3,Zacatecas,Pinos,0.2,0.0,50.76,28.28,12.08,22.87,2022-05-31
24.91,Poco nuboso,6,Este,111.16,20220528T00,32,39,23.8274,-103.0343,0,Zacatecas,Río Grande,0.0,0.0,44.71,29.81,14.93,11.7,2022-05-28
47.99,Medio nublado,6,Suroeste,203.78,20220529T00,32,39,23.8274,-103.0343,1,Zacatecas,Río Grande,2.48,34.93,60.5,29.95,14.58,14.31,2022-05-29
22.98,Poco nuboso,6,Este,111.5,20220530T00,32,39,23.8274,-103.0343,2,Zacatecas,Río Grande,0.1,0.88,52.3,32.08,14.71,15.64,2022-05-30
8.54,Despejado,6,Este,105.61,20220531T00,32,39,23.8274,-103.0343,3,Zacatecas,Río Grande,1.12,0.0,49.33,30.2,13.8,19.11,2022-05-31
31.4,Medio nublado,6,Este,103.68,20220528T00,32,40,23.5798,-103.2475,0,Zacatecas,Sain Alto,0.0,0.0,42.9,28.84,13.81,10.62,2022-05-28
58.44,Cielo nublado,6,Sur,195.89,20220529T00,32,40,23.5798,-103.2475,1,Zacatecas,Sain Alto,2.24,18.75,67.4,28.61,13.77,12.71,2022-05-29
26.92,Medio nublado,6,Este,103.3,20220530T00,32,40,23.5798,-103.2475,2,Zacatecas,Sain Alto,0.17,3.33,49.8,30.45,13.96,12.35,2022-05-30
10.91,Poco nuboso,6,Este,99.31,20220531T00,32,40,23.5798,-103.2475,3,Zacatecas,Sain Alto,0.07,15.52,54.0,29.12,13.2,15.97,2022-05-31
1.55,Despejado,6,Sureste,123.15,20220528T00,32,41,24.5206,-100.8678,0,Zacatecas,El Salvador,0.0,0.0,43.48,31.39,13.9,12.88,2022-05-28
14.34,Poco nuboso,6,Sureste,126.93,20220529T00,32,41,24.5206,-100.8678,1,Zacatecas,El Salvador,0.0,0.0,44.03,32.05,15.28,11.08,2022-05-29
2.32,Despejado,6,Sureste,119.28,20220530T00,32,41,24.5206,-100.8678,2,Zacatecas,El Salvador,0.15,0.0,41.9,32.25,14.43,14.32,2022-05-30
3.93,Despejado,6,Este,108.02,20220531T00,32,41,24.5206,-100.8678,3,Zacatecas,El Salvador,0.0,0.0,42.32,31.78,14.23,16.3,2022-05-31
36.93,Medio nublado,6,Sureste,115.94,20220528T00,32,42,23.6314,-103.6413,0,Zacatecas,Sombrerete,0.66,10.63,52.3,29.83,13.06,11.17,2022-05-28
57.68,Cielo nublado,6,Sur,197.96,20220529T00,32,42,23.6314,-103.6413,1,Zacatecas,Sombrerete,11.57,81.59,53.82,28.38,12.39,11.01,2022-05-29
32.66,Medio nublado,6,Sureste,132.34,20220530T00,32,42,23.6314,-103.6413,2,Zacatecas,Sombrerete,0.9,45.32,42.95,29.26,13.78,9.33,2022-05-30
8.87,Despejado,6,Este,90.28,20220531T00,32,42,23.6314,-103.6413,3,Zacatecas,Sombrerete,0.25,65.36,63.0,29.63,12.97,16.32,2022-05-31
45.84,Medio nublado,6,Este,79.5,20220528T00,32,43,22.6111,-103.0997,0,Zacatecas,Susticacán,0.0,0.0,25.23,28.34,9.01,10.85,2022-05-28
56.96,Cielo nublado,6,Sur,171.83,20220529T00,32,43,22.6111,-103.0997,1,Zacatecas,Susticacán,2.18,81.88,37.35,28.29,9.26,10.65,2022-05-29
36.45,Medio nublado,6,Sureste,142.67,20220530T00,32,43,22.6111,-103.0997,2,Zacatecas,Susticacán,0.23,45.0,24.38,27.4,8.85,7.66,2022-05-30
3.22,Despejado,6,Este,74.21,20220531T00,32,43,22.6111,-103.0997,3,Zacatecas,Susticacán,0.0,81.88,52.59,29.04,8.94,15.73,2022-05-31
51.29,Cielo nublado,6,Este,77.38,20220528T00,32,44,21.8653,-102.9131,0,Zacatecas,Tabasco,0.0,0.0,44.01,33.7,11.1,11.54,2022-05-28
56.34,Cielo nublado,6,Sur,183.91,20220529T00,32,44,21.8653,-102.9131,1,Zacatecas,Tabasco,0.11,0.0,35.7,33.72,11.74,7.85,2022-05-29
34.5,Medio nublado,6,Sur,162.14,20220530T00,32,44,21.8653,-102.9131,2,Zacatecas,Tabasco,0.16,10.0,18.59,32.97,10.25,7.03,2022-05-30
12.28,Poco nuboso,6,Este,84.9,20220531T00,32,44,21.8653,-102.9131,3,Zacatecas,Tabasco,0.16,0.0,47.69,34.07,10.28,12.82,2022-05-31
60.54,Cielo nublado,6,Este,95.77,20220528T00,32,45,21.6711,-103.3276,0,Zacatecas,Tepechitlán,0.0,0.0,38.45,33.0,12.31,9.53,2022-05-28
53.13,Cielo nublado,6,Sur,198.52,20220529T00,32,45,21.6711,-103.3276,1,Zacatecas,Tepechitlán,2.69,95.0,35.0,33.23,11.93,8.48,2022-05-29
35.62,Medio nublado,6,Sur,198.93,20220530T00,32,45,21.6711,-103.3276,2,Zacatecas,Tepechitlán,0.9,25.75,33.18,32.51,11.87,7.29,2022-05-30
23.55,Poco nuboso,6,Este,90.77,20220531T00,32,45,21.6711,-103.3276,3,Zacatecas,Tepechitlán,0.51,25.75,44.2,33.54,12.18,10.3,2022-05-31
45.11,Medio nublado,6,Este,76.63,20220528T00,32,46,22.4613,-103.1479,0,Zacatecas,Tepetongo,0.0,0.0,42.71,30.45,9.58,12.02,2022-05-28
52.57,Cielo nublado,6,Sur,168.0,20220529T00,32,46,22.4613,-103.1479,1,Zacatecas,Tepetongo,3.28,55.36,50.53,30.47,10.07,10.21,2022-05-29
32.96,Medio nublado,6,Sureste,156.58,20220530T00,32,46,22.4613,-103.1479,2,Zacatecas,Tepetongo,0.28,12.68,23.8,30.15,9.21,7.64,2022-05-30
3.45,Despejado,6,Este,74.14,20220531T00,32,46,22.4613,-103.1479,3,Zacatecas,Tepetongo,0.0,43.21,55.5,31.23,9.6,15.75,2022-05-31
63.02,Cielo nublado,6,Este,105.92,20220528T00,32,47,21.4641,-103.462,0,Zacatecas,Teúl de González Ortega,0.0,0.0,35.45,33.74,14.45,7.79,2022-05-28
46.47,Medio nublado,6,Suroeste,213.0,20220529T00,32,47,21.4641,-103.462,1,Zacatecas,Teúl de González Ortega,2.0,77.14,34.54,33.95,13.64,8.19,2022-05-29
24.73,Poco nuboso,6,Suroeste,224.52,20220530T00,32,47,21.4641,-103.462,2,Zacatecas,Teúl de González Ortega,0.68,45.24,28.57,33.28,13.8,7.76,2022-05-30
33.18,Medio nublado,6,Este,103.64,20220531T00,32,47,21.4641,-103.462,3,Zacatecas,Teúl de González Ortega,0.64,45.24,37.04,34.38,14.91,7.95,2022-05-31
8.31,Despejado,7,Sur,199.13,20220528T00,8,41,27.8593,-107.994,0,Chihuahua,Maguarichi,0.0,0.0,37.79,32.49,17.26,12.19,2022-05-28
0.33,Despejado,7,Sur,189.77,20220529T00,8,41,27.8593,-107.994,1,Chihuahua,Maguarichi,0.0,0.0,49.52,29.51,14.82,15.13,2022-05-29
0.1,Despejado,7,Sur,171.49,20220530T00,8,41,27.8593,-107.994,2,Chihuahua,Maguarichi,0.0,0.0,24.64,30.38,17.41,11.01,2022-05-30
5.52,Despejado,7,Sureste,151.6,20220531T00,8,41,27.8593,-107.994,3,Chihuahua,Maguarichi,0.0,0.0,22.31,34.34,21.41,9.83,2022-05-31
61.49,Cielo nublado,6,Este,89.47,20220528T00,32,48,21.783,-103.3058,0,Zacatecas,Tlaltenango de Sánchez Román,0.0,0.0,39.25,34.02,11.46,9.99,2022-05-28
50.71,Cielo nublado,6,Sur,184.25,20220529T00,32,48,21.783,-103.3058,1,Zacatecas,Tlaltenango de Sánchez Román,2.06,69.42,36.1,33.9,11.12,8.19,2022-05-29
37.93,Medio nublado,6,Sur,185.54,20220530T00,32,48,21.783,-103.3058,2,Zacatecas,Tlaltenango de Sánchez Román,0.68,4.62,31.4,33.24,10.87,6.87,2022-05-30
17.28,Poco nuboso,6,Este,86.81,20220531T00,32,48,21.783,-103.3058,3,Zacatecas,Tlaltenango de Sánchez Román,0.4,4.62,48.38,34.28,10.84,11.26,2022-05-31
51.9,Cielo nublado,6,Este,91.82,20220528T00,32,49,22.7719,-103.5672,0,Zacatecas,Valparaíso,3.76,7.4,39.3,31.35,10.77,10.29,2022-05-28
58.83,Cielo nublado,6,Sur,171.28,20220529T00,32,49,22.7719,-103.5672,1,Zacatecas,Valparaíso,13.59,89.62,46.5,30.52,10.32,10.42,2022-05-29
29.1,Medio nublado,6,Sur,164.4,20220530T00,32,49,22.7719,-103.5672,2,Zacatecas,Valparaíso,5.35,38.25,32.4,29.11,10.89,7.09,2022-05-30
12.9,Poco nuboso,6,Este,82.74,20220531T00,32,49,22.7719,-103.5672,3,Zacatecas,Valparaíso,0.45,38.0,55.4,31.9,11.3,11.43,2022-05-31
24.03,Poco nuboso,6,Este,94.07,20220528T00,32,50,22.8328,-102.5555,0,Zacatecas,Vetagrande,0.0,0.0,50.52,27.09,13.61,17.18,2022-05-28
44.45,Medio nublado,6,Sureste,152.26,20220529T00,32,50,22.8328,-102.5555,1,Zacatecas,Vetagrande,0.08,0.0,36.32,27.43,14.93,11.35,2022-05-29
10.3,Poco nuboso,6,Este,98.71,20220530T00,32,50,22.8328,-102.5555,2,Zacatecas,Vetagrande,0.0,0.0,52.65,29.87,13.36,16.0,2022-05-30
1.85,Despejado,6,Este,101.37,20220531T00,32,50,22.8328,-102.5555,3,Zacatecas,Vetagrande,0.0,0.0,55.25,26.63,12.7,23.08,2022-05-31
10.02,Poco nuboso,6,Este,95.55,20220528T00,32,51,23.2939,-102.3469,0,Zacatecas,Villa de Cos,0.0,0.0,57.8,29.64,14.09,16.89,2022-05-28
41.67,Medio nublado,6,Sureste,139.63,20220529T00,32,51,23.2939,-102.3469,1,Zacatecas,Villa de Cos,0.89,49.35,49.83,30.27,15.22,13.12,2022-05-29
19.29,Poco nuboso,6,Sureste,118.56,20220530T00,32,51,23.2939,-102.3469,2,Zacatecas,Villa de Cos,0.4,10.36,57.03,32.43,13.99,16.77,2022-05-30
1.21,Despejado,6,Este,106.22,20220531T00,32,51,23.2939,-102.3469,3,Zacatecas,Villa de Cos,0.08,0.0,59.98,30.55,13.36,22.64,2022-05-31
41.81,Medio nublado,6,Este,94.03,20220528T00,32,52,22.1649,-101.9563,0,Zacatecas,Villa García,0.0,0.0,50.94,28.97,13.13,19.1,2022-05-28
32.5,Medio nublado,6,Este,78.83,20220529T00,32,52,22.1649,-101.9563,1,Zacatecas,Villa García,0.0,0.0,53.26,30.09,15.35,14.34,2022-05-29
1.32,Despejado,6,Este,87.29,20220530T00,32,52,22.1649,-101.9563,2,Zacatecas,Villa García,0.0,0.0,54.66,30.92,13.51,18.98,2022-05-30
6.56,Despejado,6,Este,75.9,20220531T00,32,52,22.1649,-101.9563,3,Zacatecas,Villa García,0.0,0.0,51.45,29.5,12.92,22.05,2022-05-31
36.75,Medio nublado,6,Este,97.52,20220528T00,32,53,22.513,-101.9138,0,Zacatecas,Villa González Ortega,0.0,0.0,48.15,29.24,13.54,18.99,2022-05-28
43.45,Medio nublado,6,Este,85.19,20220529T00,32,53,22.513,-101.9138,1,Zacatecas,Villa González Ortega,0.0,0.0,50.7,29.88,14.81,14.52,2022-05-29
1.32,Despejado,6,Este,94.87,20220530T00,32,53,22.513,-101.9138,2,Zacatecas,Villa González Ortega,0.0,0.0,53.14,31.54,13.85,20.14,2022-05-30
3.92,Despejado,6,Este,88.28,20220531T00,32,53,22.513,-101.9138,3,Zacatecas,Villa González Ortega,0.0,0.0,54.99,29.43,13.11,24.05,2022-05-31
42.79,Medio nublado,6,Este,96.38,20220528T00,32,54,22.3571,-101.7126,0,Zacatecas,Villa Hidalgo,0.0,0.0,45.99,27.99,12.21,18.53,2022-05-28
38.92,Medio nublado,6,Este,89.21,20220529T00,32,54,22.3571,-101.7126,1,Zacatecas,Villa Hidalgo,0.0,0.0,49.56,29.51,13.95,13.85,2022-05-29
2.37,Despejado,6,Este,90.31,20220530T00,32,54,22.3571,-101.7126,2,Zacatecas,Villa Hidalgo,0.0,0.0,47.93,30.26,13.06,19.92,2022-05-30
10.93,Poco nuboso,6,Este,84.44,20220531T00,32,54,22.3571,-101.7126,3,Zacatecas,Villa Hidalgo,0.0,0.0,50.13,28.55,12.29,23.48,2022-05-31
33.15,Medio nublado,6,Este,81.1,20220528T00,32,55,22.3543,-102.8837,0,Zacatecas,Villanueva,0.0,0.0,55.5,28.66,10.16,15.37,2022-05-28
51.64,Cielo nublado,6,Sureste,120.84,20220529T00,32,55,22.3543,-102.8837,1,Zacatecas,Villanueva,0.54,0.26,42.26,29.38,10.85,9.2,2022-05-29
34.41,Medio nublado,6,Sureste,134.21,20220530T00,32,55,22.3543,-102.8837,2,Zacatecas,Villanueva,0.26,7.83,45.92,29.04,9.29,9.6,2022-05-30
4.22,Despejado,6,Este,84.96,20220531T00,32,55,22.3543,-102.8837,3,Zacatecas,Villanueva,0.04,0.26,58.7,29.61,9.11,17.17,2022-05-31
28.27,Medio nublado,6,Este,88.85,20220528T00,32,56,22.7761,-102.5718,0,Zacatecas,Zacatecas,0.0,0.0,52.18,24.73,12.2,16.6,2022-05-28
47.47,Medio nublado,6,Sureste,149.37,20220529T00,32,56,22.7761,-102.5718,1,Zacatecas,Zacatecas,0.11,0.0,44.0,25.02,13.32,10.92,2022-05-29
14.13,Poco nuboso,6,Este,89.08,20220530T00,32,56,22.7761,-102.5718,2,Zacatecas,Zacatecas,0.0,0.0,48.97,27.05,12.04,13.17,2022-05-30
2.17,Despejado,6,Este,92.93,20220531T00,32,56,22.7761,-102.5718,3,Zacatecas,Zacatecas,0.0,0.0,57.32,24.84,11.33,21.32,2022-05-31
24.83,Poco nuboso,6,Este,101.87,20220528T00,32,57,22.7354,-102.366,0,Zacatecas,Trancoso,0.0,0.0,48.31,29.05,14.16,17.56,2022-05-28
44.59,Medio nublado,6,Sureste,134.8,20220529T00,32,57,22.7354,-102.366,1,Zacatecas,Trancoso,0.02,0.0,47.9,29.39,15.48,11.74,2022-05-29
3.86,Despejado,6,Este,100.11,20220530T00,32,57,22.7354,-102.366,2,Zacatecas,Trancoso,0.0,0.0,53.13,31.65,13.93,17.29,2022-05-30
2.0,Despejado,6,Este,99.25,20220531T00,32,57,22.7354,-102.366,3,Zacatecas,Trancoso,0.0,0.0,56.15,28.91,13.35,23.35,2022-05-31
71.97,Cielo nublado,6,Sur,175.89,20220528T00,8,42,29.1074,-103.9078,0,Chihuahua,Manuel Benavides,2.26,76.24,64.9,36.09,22.73,15.56,2022-05-28
23.64,Poco nuboso,6,Suroeste,211.97,20220529T00,8,42,29.1074,-103.9078,1,Chihuahua,Manuel Benavides,0.0,0.0,53.6,35.56,21.01,16.97,2022-05-29
0.94,Despejado,6,Sur,179.95,20220530T00,8,42,29.1074,-103.9078,2,Chihuahua,Manuel Benavides,0.0,0.0,49.97,36.26,21.35,14.36,2022-05-30
16.44,Poco nuboso,6,Este,105.97,20220531T00,8,42,29.1074,-103.9078,3,Chihuahua,Manuel Benavides,1.92,17.41,61.4,36.0,19.97,19.71,2022-05-31
63.37,Cielo nublado,6,Este,87.78,20220528T00,32,58,21.5122,-103.407,0,Zacatecas,Santa María de la Paz,0.0,0.0,38.6,32.5,13.04,9.88,2022-05-28
54.2,Cielo nublado,6,Sur,197.19,20220529T00,32,58,21.5122,-103.407,1,Zacatecas,Santa María de la Paz,2.5,95.0,33.56,32.93,12.82,8.38,2022-05-29
26.55,Medio nublado,6,Sur,190.62,20220530T00,32,58,21.5122,-103.407,2,Zacatecas,Santa María de la Paz,0.38,0.0,31.68,32.36,12.65,7.24,2022-05-30
31.06,Medio nublado,6,Este,76.45,20220531T00,32,58,21.5122,-103.407,3,Zacatecas,Santa María de la Paz,0.81,58.0,41.92,33.33,13.0,10.49,2022-05-31
45.47,Medio nublado,6,Sureste,120.53,20220528T00,14,89,20.0742,-103.5517,0,Jalisco,Techaluta de Montenegro,0.75,85.0,18.85,31.0,14.23,6.92,2022-05-28
39.33,Medio nublado,6,Sureste,150.35,20220529T00,14,89,20.0742,-103.5517,1,Jalisco,Techaluta de Montenegro,3.13,95.0,20.5,30.13,13.94,6.65,2022-05-29
